0,1,2,3,4,5,6
0.90686524,0.12946397,2.8212109,17.799221,13.869021,152.38776,-0.08575134
2.269893,-0.09178075,1.3968388,8.709999,16.537628,206.48105,-0.032894857
0.17512721,0.42791742,2.5025752,11.40444,7.3582926,72.11522,-0.008293334
1.4490826,2.0002553,6.0444613,33.171303,14.299933,120.40408,-0.022228705
1.2630788,0.44428834,6.3727527,18.997799,7.2804947,43.809772,-0.026360618
1.2816025,-0.2988344,4.2820067,15.516375,6.2329364,27.941444,0.15440957
0.68344545,0.32919598,1.4620174,8.316145,3.8411245,28.170624,0.016951047
0.30305257,0.7991594,3.2075253,18.45433,12.978972,130.81123,0.0074764434
0.34033042,0.33762753,1.7658513,10.189223,6.4447827,66.270584,0.005043065
0.7580136,0.11107728,1.1037087,6.673543,5.9556303,60.73966,-0.008730283
-0.29245844,1.4229962,6.0161386,28.304104,18.194561,183.38217,-0.052588567
0.3747019,1.1169559,5.4765186,30.121353,16.459732,154.31372,-0.0011880826
0.91795695,0.549214,2.7317204,13.443677,4.896618,24.785084,0.046826713
0.30519676,0.40891787,2.123155,9.566727,4.4913907,37.083416,0.008902524
-0.17444986,1.353823,4.608203,18.56499,13.644181,138.16104,-0.08581153
-0.14470959,0.9778563,3.4181814,16.776964,11.02578,112.78702,-0.005210815
2.2372148,-1.3363981,14.252682,40.716667,7.5948544,15.075939,0.26797915
1.1262518,-0.16270521,1.851301,8.381862,6.8977594,66.0285,0.013518909
0.83182764,0.35669392,0.83207005,7.40164,8.1820545,96.07295,-0.06493662
0.4721174,0.17796925,1.6864834,7.22038,3.9978669,30.435452,0.0073205577
1.2368793,0.38768858,2.027466,15.397261,15.956199,192.2561,-0.07468996
0.10136366,0.81777525,3.4271145,17.928734,12.752968,127.238556,0.01385255
0.7081001,0.37697652,0.84947014,7.142042,7.7378035,82.86258,-0.03299869
-0.17877236,1.5589895,4.4977846,19.190401,10.9155,95.10054,0.025253164
1.8109328,-0.051792085,5.427707,18.843521,5.935598,26.320229,0.10507587
0.5350549,0.13354814,1.7303425,11.3504925,10.419646,118.51442,-0.034781538
0.21654129,0.3423929,2.3971999,12.90087,8.242103,83.24541,-0.015079014
0.11192158,0.72020805,3.4062371,16.476501,10.36325,99.83998,-0.011710335
1.3925881,0.32752004,1.2127353,11.600353,14.9743185,187.6065,-0.06623724
2.2341423,-1.3501086,10.552261,29.68998,6.738374,14.231654,0.19922808
0.41515455,0.1663473,1.590728,6.8459854,4.120026,35.014526,-0.01962216
0.5366107,1.9839456,5.4951925,25.588448,12.905534,106.64656,-0.021545952
0.951373,-0.127839,1.2995166,8.238647,7.284426,82.26489,-0.04113047
1.0690861,0.9359577,3.185373,17.654587,6.539315,45.52328,0.077367954
0.97070765,0.32369944,0.94251525,6.8444614,9.475221,111.51889,-0.045638695
1.3773166,0.83369565,3.8745682,20.048122,7.711876,54.598995,0.032703817
0.7428572,0.43377805,1.784813,10.854309,4.884837,41.63077,-0.0015945509
3.3101244,0.048195153,17.08316,51.47282,10.370814,35.09813,0.20648682
1.192023,2.677366,7.016565,30.828495,13.064807,97.12102,-0.022891136
3.2808597,-0.79306793,14.148142,41.984055,10.094918,34.327633,0.21435955
0.82881975,1.2509195,4.4788766,24.487818,12.2600565,107.47238,-0.035840176
0.6334752,1.0778649,4.235601,15.856532,7.493332,62.91575,-0.059074886
0.9218688,1.7263817,8.196811,31.88253,11.652488,75.98154,0.054612838
1.427864,2.7662046,7.686464,34.117413,13.276994,90.254196,0.04230959
1.3208213,0.36372072,1.1449416,10.47957,13.282779,163.28073,-0.09933164
1.028711,1.3178027,3.8065195,20.396776,8.563622,67.62599,0.019035855
0.13440666,0.4442625,2.8820767,12.130718,8.598456,84.81479,-0.044880033
1.1517814,-0.058154434,1.2018945,8.058176,9.237798,108.83856,-0.056859814
1.1182897,-0.41090158,3.0380023,11.185771,4.6609077,29.669285,0.07307673
0.4470388,1.1385329,5.985183,20.619137,9.996402,75.45151,0.01751863
0.4643673,0.4971256,2.4875746,14.625561,11.533405,123.670456,-0.016729468
0.9931259,0.60410666,3.0201423,19.724812,17.384377,199.55862,-0.07561043
0.38190117,0.50959617,3.1567502,18.102549,14.770898,162.40944,-0.043264903
0.8743912,0.33088136,2.02318,13.194456,11.618548,129.39638,-0.055598743
0.4757274,-0.12115449,4.59358,16.17281,6.118399,43.79191,0.027630538
0.9078871,-0.013004929,1.6104366,7.575074,5.6205144,51.68678,0.007747696
0.25984904,0.8947768,4.34482,25.648201,22.545322,253.85722,-0.031115787
0.9088093,0.16591771,1.659206,10.91997,9.120327,104.23558,-0.06558862
1.0195634,-0.2811167,3.1236057,10.052403,4.861763,27.031382,0.050507836
0.35031152,0.80013,3.4833748,20.086926,16.083813,175.78702,-0.018686349
0.5448678,0.9293232,3.8991098,16.756968,9.123136,82.1682,-0.05729278
1.6663107,0.6716515,7.4828444,23.757229,9.252831,60.84567,0.06723028
0.6826153,-0.16471529,4.067984,15.267052,8.708563,78.407776,0.029178865
2.1456015,-1.1160862,7.8204045,22.607912,5.9712877,8.267038,0.17491673
1.1429082,0.7179185,1.6535213,15.033089,19.82013,250.89716,-0.035766862
1.3133366,0.16341344,0.51396424,7.233219,11.634332,146.56827,-0.07286248
1.126513,-0.39847705,3.2940996,11.535718,4.763566,28.827291,0.05626373
0.92626286,1.9796034,7.0051484,30.457619,13.628183,110.750824,0.05440501
0.012043238,0.7443949,2.9667544,12.72633,7.0800047,64.484055,0.016829634
0.64909554,0.91903293,4.624054,16.690037,7.403125,53.407066,0.031349435
1.0518943,-0.22130665,2.554121,10.991925,5.6419697,51.981575,0.035778984
1.0273519,-0.1285379,3.381707,11.810591,3.9944332,16.011715,0.091648735
0.39399043,0.3901362,1.4018296,8.492001,6.3978386,62.818188,0.0060170274
0.08026901,0.79967034,3.3452227,12.503586,6.17425,47.247337,0.004161911
3.233311,1.0348787,17.840515,53.488194,13.375386,64.942795,0.14955807
2.1333766,0.850139,10.126578,35.330624,9.641088,47.28415,0.17170405
1.5524706,1.191217,4.575911,22.142824,7.767855,47.817776,0.036085747
1.2662659,-0.45711675,3.4138498,12.526771,5.2588124,35.479767,0.055249177
1.151812,0.69644797,2.5038338,18.87225,22.871483,280.5757,-0.066282146
0.79923165,1.4221604,5.7222366,25.329752,12.118536,105.24234,-0.08405234
3.429751,1.2752191,12.958117,46.720097,12.643802,61.94701,0.11895836
1.0403488,0.04727763,1.6296052,11.197791,9.109722,105.42058,-0.08306104
1.3684709,0.5631472,0.49181083,9.133325,14.6084585,190.02968,-0.073120855
0.57001984,0.20641673,2.7158294,13.6431,8.183214,72.579834,0.05766581
0.9460814,0.16718039,3.3157067,14.09543,5.5468583,40.71607,0.058246866
1.8468156,-0.72623014,3.9024632,14.041356,7.1787677,58.4016,0.071546555
0.8933506,0.18020156,0.51975065,5.571349,7.536108,90.140015,-0.040231563
2.379198,-0.6884773,9.8617,27.54462,7.453457,23.449497,0.09470903
0.8339242,0.24077275,1.2235675,8.687082,8.999376,100.90564,-0.06958543
1.975595,-0.82557535,6.3393745,20.318716,6.885083,27.92337,0.20037107
4.3688917,0.051306903,26.276203,79.52714,15.421048,55.209415,0.32022282
0.6388329,0.07344356,1.1778145,6.6929464,5.32072,54.68704,-0.023647645
1.0645522,1.961355,5.3030014,26.52265,11.923858,93.0903,0.0075213546
1.2877088,0.662831,1.1151671,11.678677,16.137371,196.54987,-0.038905464
0.5100815,2.7110016,6.9690466,30.920002,14.930404,121.07231,-0.019784639
0.22751448,0.6560303,1.3608718,7.8568335,6.1068993,55.574955,0.003593417
1.691314,0.40641072,0.84390926,10.950258,17.399746,220.92606,-0.08763563
0.9250132,0.9916986,4.8277016,30.84881,27.006397,302.69266,-0.044092454
0.37823722,0.9274677,3.0384238,19.586088,20.047207,233.46957,-0.010651844
1.4992738,0.7189468,0.49248746,10.074601,17.832104,228.6291,-0.03723389
0.422124,0.78660667,3.2004738,17.086578,8.54467,72.59346,0.060156405
0.22854045,0.6956319,1.9731878,11.302458,7.8480787,72.76982,0.032898024
2.3111508,0.2904484,0.23831439,10.444211,22.739979,310.2481,-0.06689692
0.5083027,0.4647933,1.1461778,8.1858,7.2876625,79.76875,-0.0054243784
2.8159623,-0.917102,7.6126933,25.236542,17.573391,154.05025,0.17204319
-0.08424795,1.8237371,5.184127,19.34492,10.855911,93.38347,0.026857084
0.13046563,0.48903567,2.0393972,10.61371,7.011273,68.61812,-0.00042564794
0.5148747,0.6363288,4.5060854,21.888206,13.759261,132.97876,0.11778062
2.4270349,-1.3256594,15.684792,43.546005,7.643161,14.156239,0.25464824
0.53066385,0.8084954,3.0128732,18.338097,16.772858,186.79707,0.00714547
0.48824623,1.8365719,7.503118,24.62733,12.089995,91.17557,-0.03386864
0.7396927,0.2922197,0.70117086,6.0497494,6.9365034,76.68031,-0.052208237
0.5560351,0.30651006,1.6520962,9.336055,5.1212,48.000767,-0.01048406
0.61699724,0.49779725,2.5717616,14.009714,11.186206,112.588104,0.032457575
-0.19294354,1.4335648,6.0708914,26.577286,16.149506,151.29248,-0.032307707
1.2970415,-0.51214767,3.9861596,12.9888115,4.7232275,19.666891,0.08679582
0.5900108,1.0006022,5.5896473,19.115486,7.796318,51.379803,0.02799392
1.1802204,0.2586689,3.7336469,15.731997,6.3111095,52.47597,0.017084619
0.91694033,0.36591113,1.4438201,11.169938,10.1060915,104.401505,-0.040956862
0.46312395,0.195006,1.9765438,10.626481,4.863797,44.630695,0.021588244
1.0130546,-0.16271535,2.3019862,8.322984,5.7709775,47.09759,0.009118991
0.24169424,0.30731428,2.7756345,14.904983,9.2335825,90.91519,-0.015035043
0.38056117,0.57103544,3.0454926,18.177954,15.366008,172.57884,-0.025510238
0.6488712,0.3052101,0.9770566,7.2799797,7.9742436,86.61545,-0.019916864
1.8849778,1.417872,4.073603,26.01749,8.844748,53.851475,0.10316653
0.31218362,0.46284667,2.636851,10.981814,4.926007,37.20393,0.03029545
1.2909992,0.46360454,2.1803236,15.808926,11.910077,127.96315,-0.04901948
0.50284636,0.046815604,2.0739045,9.104366,5.0110054,46.30451,0.0007048361
1.2434956,-0.23458764,3.0496726,13.533805,5.2838783,39.61113,0.06569822
-0.144925,1.0734351,3.6209917,15.900645,11.195653,111.155426,-0.043293796
2.0974474,-0.4504505,7.1006126,24.02429,7.4360404,24.03969,0.15911205
3.1150029,-2.1346562,12.153566,33.485703,11.013292,53.987553,0.16965695
0.99552095,0.4438271,0.2474426,5.5984325,9.668603,120.85654,-0.04330446
1.284553,-0.21194682,4.8871527,15.140363,6.3799596,43.22196,0.012230635
0.5027591,0.19097966,2.024157,12.020206,6.7508745,73.482605,-0.022862246
0.84976983,0.31514156,1.1695206,10.033199,9.845235,119.677765,-0.047286913
1.1444286,-0.1777918,3.806093,12.873084,4.994093,18.53759,0.092694625
0.06935367,0.76484597,3.1709156,16.190268,9.550137,88.24411,0.013796523
0.9915017,0.49226636,2.629834,13.928326,4.786147,24.50228,0.07255293
1.7287273,0.75774956,0.4603007,8.842497,18.211773,230.50296,-0.0768771
1.060046,-0.30888286,3.2837613,10.996498,4.14416,16.0439,0.07836472
3.0412257,-1.425005,12.973068,35.094734,8.194227,17.43605,0.14756094
0.6246432,0.5269264,1.5439104,10.811964,10.598464,115.017136,0.023344083
0.6195571,0.24909408,1.4729317,9.6862755,7.3097773,80.28343,-0.043168664
2.5858405,-1.8264935,11.01525,29.266197,7.6216106,8.677256,0.19001612
0.76248527,2.1431146,4.58519,29.301027,13.397141,103.73059,0.092469424
1.4340558,0.3248425,0.56375766,7.7334833,13.520621,167.6264,-0.055563755
1.5530607,0.34903136,3.137827,23.553577,29.815079,372.7413,-0.07576136
1.7925645,-0.9092115,5.6914167,16.452606,7.381801,41.310246,0.09424813
1.0773699,-0.069313794,4.065304,13.016334,6.585429,32.930664,0.1683648
5.323487,-4.8102465,32.879967,86.91373,12.875306,-5.052145,0.5358737
1.2100513,0.38457125,0.875401,8.740548,12.859777,156.96127,-0.070553266
-0.052030116,1.2215588,4.705314,23.956831,14.096789,131.39183,0.0068951007
1.0030559,0.34437457,2.6251264,12.948739,4.5127764,31.306467,0.069133714
-0.17745018,1.1203649,3.1392128,14.502224,9.60314,96.93169,-0.016893124
0.3518767,0.29709148,1.2861018,7.6421576,5.27288,54.36243,-0.008889802
0.7418934,-0.008384138,2.7074864,9.852784,5.541934,36.817345,0.03446628
0.7934201,0.059883147,2.13719,12.954298,10.464463,118.11662,-0.037778646
0.66023886,2.1706328,5.4998693,25.276016,11.843892,94.11925,-0.013906976
3.6834164,-2.1621559,19.670382,53.12684,8.706442,3.9092753,0.28597662
1.3617692,1.4896109,3.512492,22.200687,8.892472,67.02983,0.036086846
1.5889201,1.8976749,5.5320206,26.819397,9.765156,63.259872,0.039368615
2.2952473,-0.56589735,9.7360115,29.438004,8.877661,31.840687,0.28161797
2.0756328,1.5824246,8.429477,31.618198,11.815484,76.09898,0.07172079
0.8201139,0.117644355,1.7383479,10.718612,7.503145,80.12581,0.019328581
0.7318618,0.45427376,1.8058912,11.477896,10.566841,114.571884,-0.041382723
2.3747766,-1.505596,12.51781,33.738094,6.6944823,5.827731,0.2089577
0.7050055,0.672307,3.685067,22.061972,15.726792,166.62482,-0.0150982905
1.7356219,-0.9787662,6.269883,19.29103,5.545348,15.24773,0.1419872
1.0664587,0.33331826,3.1679785,15.589806,6.3264184,40.63672,0.058648527
0.97217405,0.35303208,0.97299886,8.215986,10.284214,125.06908,-0.040637568
2.776194,-1.7963362,11.444224,32.189987,9.29414,30.010748,0.20254336
1.4870675,0.61282635,2.0905108,17.58729,20.771729,249.61887,-0.06956183
2.1152704,2.5002367,9.64148,42.782825,15.215159,101.41774,0.024745334
1.2272047,1.7627318,5.1385746,24.873188,10.048154,71.89751,0.03000933
0.014044493,1.6944889,4.755414,21.691998,11.9510565,106.379364,-0.018716017
1.0829469,0.5127532,2.5483592,16.30606,7.858594,71.8186,-0.022499682
2.2556188,-0.5317513,14.388694,38.472054,11.215833,51.423004,0.049590364
0.8598784,0.3601873,1.8360796,12.658854,11.274309,128.78967,-0.04595939
1.5164974,0.36398652,0.17230393,7.106965,14.246791,186.43207,-0.05769346
3.5385602,-1.1782432,20.454721,60.04039,10.51323,17.193188,0.33806065
2.921322,2.8569863,13.568029,54.73402,19.758938,137.1529,0.0647912
1.0730778,0.0038730204,1.0525523,6.527713,7.910916,87.77467,-0.06732502
1.2688291,0.17370921,2.2698889,16.558983,18.080883,218.82143,-0.10705472
1.6409259,0.35362476,6.5897503,19.487738,7.221024,43.452053,-0.03248652
1.2240027,-0.08542594,1.4926192,8.9654045,9.989586,118.144394,-0.00620912
0.5775645,0.63566864,2.7580276,18.586903,20.648304,247.6335,-0.028650435
2.0438218,-0.717926,7.6660995,23.781145,7.24502,17.923283,0.13742079
0.67152333,-0.077498734,2.4306076,9.117958,4.261958,29.282759,0.03779817
4.400136,-2.1078866,21.515121,59.825466,10.543578,7.407302,0.3368271
1.3856566,0.12560391,0.94219553,9.466563,12.873283,155.86166,-0.10135955
0.78205645,1.4778817,4.237785,21.035912,10.198049,84.70424,-0.029127201
1.3486891,0.11694345,0.7729236,8.622788,12.955919,164.9958,-0.062105402
0.18132812,1.0400096,3.3429098,14.859194,8.000961,70.50307,-0.020693699
-0.083321184,1.279445,3.5686893,16.929464,14.160295,152.81459,-0.03835012
0.19800165,1.3163601,4.045441,19.394691,10.435686,92.198395,-0.014065821
0.5393225,0.4598003,1.1104486,8.1753,7.4149146,79.62492,0.0034307688
0.22860733,1.987749,5.9352922,28.32091,14.872512,126.816605,0.020397529
-0.097354084,1.7129039,4.9953475,19.89593,11.094993,99.095795,-0.030113721
1.157356,1.0653139,4.3742337,21.378296,8.840835,70.83737,0.02709237
0.48666874,2.6677032,7.12494,33.297333,16.575785,135.289,0.027014134
-0.0018466413,1.1280383,3.8717737,17.665915,11.237359,114.55185,-0.04973551
1.417525,-0.34456006,7.1728363,21.3418,9.849222,61.52534,0.07482145
0.7309294,0.55970037,2.1884162,13.947053,11.99327,130.859,-0.033993714
1.5094953,0.5410236,1.2776132,12.945133,18.945148,244.18423,-0.037788227
0.706763,1.1351434,6.3000293,25.105194,9.361629,60.927685,0.066497386
1.0919026,0.57885736,1.3391042,11.165579,13.47368,159.2774,-0.061059803
0.55695254,0.5088878,2.525073,15.023708,11.383777,119.842316,-0.01622408
0.28959423,0.51783776,2.8123734,12.178291,8.32332,83.55965,-0.060949303
1.593981,1.0417043,5.8516364,25.327932,8.459039,52.796062,0.036588132
0.79256606,0.6659603,1.361338,11.236513,15.176403,184.78592,-0.0075725075
0.28921044,0.42704827,1.805325,10.358136,9.449395,104.781876,0.005551677
1.5995201,-0.6099962,3.1611586,11.686325,9.274011,85.49933,0.03398105
1.0921566,0.32748753,1.2625281,10.534401,11.997298,142.97113,-0.06796672
2.7939386,-1.7315848,9.000479,25.904537,8.2262535,32.613754,0.20329583
-0.3287947,1.5650245,6.3169456,25.132498,15.341715,140.8417,-0.03293229
0.4487096,0.5079856,2.5750294,14.918141,10.326015,105.07811,-0.020549791
2.0736585,-0.54258037,3.8295283,12.748627,12.554399,125.70413,0.031319838
0.7584368,0.6497885,2.7332985,17.115484,14.960337,169.16647,-0.060672164
0.4709886,0.58279455,1.0889529,7.9195805,7.309539,76.71567,-0.0285753
0.6854296,1.4049141,4.287586,18.041492,7.988742,64.318954,-0.016465781
0.335004,0.53434944,2.4551973,11.192993,5.3538256,47.964058,-0.010869799
0.42961422,1.1782862,4.0591426,16.378336,7.2438774,52.999554,0.02452032
3.233272,-1.4956301,16.301735,47.120815,9.848684,23.901659,0.27955997
1.5400527,0.21659866,0.9967586,7.1317034,13.053468,157.89789,-0.05279752
0.4503471,0.32209682,1.9854261,12.32634,10.220231,112.219604,-0.013948968
0.46126625,0.6755302,2.8335214,17.663887,15.28081,172.40292,-0.023009041
3.553728,-1.1451793,17.990461,48.24884,9.970608,27.280912,0.15786965
1.4037503,-0.9997535,10.694853,29.960999,9.755538,50.584293,0.122271545
1.8355951,0.7289464,12.585057,37.29709,11.459241,61.078686,0.09479244
1.6558583,0.3021147,1.0569198,11.162436,16.204887,206.1134,-0.10462967
1.3269902,-0.49856368,5.2428737,15.805445,5.5360847,24.428787,0.06791309
0.37114117,0.97569215,3.7379618,21.817009,12.216125,111.58719,0.012416074
0.6420839,1.1751523,4.5961876,20.285498,8.997191,69.66548,0.034930773
0.9767579,0.86577463,2.702647,17.598791,8.298373,64.722565,0.04487922
1.0933796,0.3223231,1.317226,10.965264,12.87585,153.997,-0.045127474
1.4859769,-1.0145051,10.298934,29.91006,6.5130687,20.325624,0.1222788
1.1378168,0.22200736,1.678661,12.290367,9.165159,97.93921,-0.060443975
1.7929139,-0.15946367,1.7893436,8.655125,12.179873,138.03166,-0.040421493
0.9467467,0.42788222,1.506076,11.250861,12.303462,145.2244,-0.061297208
0.72440946,1.1578408,3.3315737,19.5354,9.258583,78.302216,0.0051028617
0.38894168,1.5673157,4.241849,19.970243,10.281557,87.31407,-0.015703207
1.017171,0.31636122,1.9918385,13.56012,11.779969,135.37354,-0.07540563
-0.50653434,1.4341156,5.480566,23.878426,15.104854,143.35611,-0.032257386
1.4710773,0.59853053,1.133368,12.481857,18.150814,226.97171,-0.061654173
1.5055696,-0.40696523,3.7755191,12.827,8.634723,68.69967,0.074319355
0.97995913,0.7957128,4.036293,18.848532,7.77896,56.581673,0.07435512
1.4607556,1.1278609,5.18813,22.040981,7.5700655,44.74031,0.013681959
2.7907343,-1.8557692,12.7784195,35.113823,7.5839405,5.1213293,0.2450634
1.1104369,1.0588723,3.043476,21.11028,21.387333,246.20079,-0.006433049
0.8489493,0.14914803,2.6504097,14.606609,8.382343,83.28996,-0.04371845
1.0106707,0.4176172,1.7405195,13.148101,13.896856,168.63614,-0.06773501
-0.4206803,1.8769602,5.4022045,17.957157,10.65994,89.884384,-0.060240008
0.35008022,0.5047186,2.1475346,9.78574,7.977622,83.88014,-0.04123851
0.6849551,0.7127332,1.1132162,9.059197,11.084357,121.71466,-0.01387676
0.88636243,0.6963916,2.3153334,16.84723,18.239773,215.46564,-0.050967872
0.47397462,0.82371986,3.923787,23.406881,14.8230505,142.93713,-0.01042957
2.7461236,-1.4684334,9.53327,28.626251,9.55597,45.720722,0.18913265
0.63239163,0.8556899,3.1623096,19.609175,11.470389,105.98045,0.064567745
-0.52712667,1.9963716,5.1924157,19.533846,11.641433,100.870544,-0.019474136
1.1677319,0.3369353,1.2139871,10.493482,11.433509,125.86403,-0.054411277
0.81979096,0.4847296,1.0771105,8.495445,9.806004,111.92656,-0.04847136
1.4391725,3.5412443,9.602476,41.709557,18.32293,137.90826,-0.04462774
1.0660962,-0.30678764,3.1728647,10.618537,5.079552,30.046913,0.047893636
1.5561717,0.5307708,1.104204,12.438474,17.68023,228.79842,-0.07314853
-0.07969853,0.84882534,3.0287056,17.075497,13.259737,138.98206,0.024432948
1.8326905,0.029676884,8.678408,26.386341,7.131336,29.930944,0.08672137
1.5908239,0.61116636,1.3629273,13.851418,18.395844,231.12514,-0.08658775
0.8026074,0.5457876,1.808606,11.793692,5.898382,49.60156,-0.034814917
0.8733853,-0.34210894,3.7989426,12.092105,4.739934,20.047142,0.06387016
0.65550435,0.3021182,2.0213485,11.281021,6.216441,55.482525,0.07639113
1.8441325,-0.794045,9.565063,25.717365,7.021044,17.557892,0.14708535
1.474089,0.24591538,0.7598547,9.103624,14.085109,180.1694,-0.06959121
2.2247777,-0.991768,9.416448,26.026236,7.001852,19.706669,0.13392869
0.44365886,0.39025962,2.493541,12.242783,6.996902,65.16431,0.043573055
0.87761927,0.15992859,1.0070081,7.4398355,6.9312572,75.20479,-0.05461041
0.98324573,-0.22727582,3.3938513,12.356033,4.3802385,26.460047,0.058398306
1.4015601,1.7632537,5.7453666,25.96368,10.0587,68.79519,0.012762954
1.4088268,-0.6170081,4.5540404,13.729984,4.901085,14.591906,0.09704965
1.4377372,0.44677097,5.592874,20.081701,7.3916063,38.910915,0.097967625
5.1628222,-2.6251724,28.808348,79.15894,12.282582,3.856746,0.41953906
0.019050092,0.7787811,2.9147737,14.865174,10.741797,107.757126,0.025041888
1.5860654,0.55030346,0.51618326,8.821136,16.364178,208.46385,-0.08607772
0.80474746,0.42772493,5.2023306,18.31195,9.412948,78.06589,0.02636906
0.13270819,0.67611736,3.1803966,17.045662,11.603163,117.04268,-0.013772016
0.77450264,0.29402697,0.82015955,6.5559454,6.912147,77.35727,-0.05823168
0.9904368,0.6334572,2.676951,18.55045,17.82777,207.9076,-0.04466965
0.5811124,0.5765604,2.5571566,16.414768,15.3103895,177.93848,-0.04179375
0.83413327,1.1904227,4.2866745,18.798038,8.300364,70.56433,-0.06683092
3.1176174,-1.9735582,18.588947,48.84993,8.718762,8.780664,0.2331208
0.5873232,0.3015803,2.4601595,14.215415,9.98678,106.649185,-0.05606114
0.18558481,1.3694069,4.1853595,16.639172,8.162893,65.21155,0.017829495
1.3155357,0.87072074,4.198922,20.527168,9.511867,81.226944,-0.057124235
3.5178328,-1.6141071,7.365406,22.317379,17.935211,170.19962,0.047172308
2.567519,1.3788579,9.8054905,36.24415,9.348584,43.572884,0.12602264
3.2206867,-2.4911406,14.974456,39.659336,8.655767,5.4305305,0.26242986
1.5563767,1.4361191,4.59186,25.755283,9.029737,53.714764,0.109247394
0.57345873,0.11010152,1.2066052,6.9311943,5.1022816,52.912975,-0.04372392
0.9367212,0.08697122,2.3630457,11.007331,4.051077,23.180204,0.04992316
1.8914397,-0.7011616,5.409034,17.971565,6.270114,27.405323,0.12532729
0.47985914,0.14258125,1.8041654,8.703992,3.9351017,33.25599,-0.0002243258
0.3644345,2.385223,7.0102262,32.427143,16.044514,137.66539,-0.03543505
0.45636293,1.6376984,5.318085,24.182281,12.052229,105.02524,-0.05967007
1.9132327,0.74191535,5.8390174,23.913223,8.688404,57.8485,0.07182657
1.5187025,0.12637863,8.090705,25.67186,9.772291,58.46268,0.071691886
0.57200676,0.5697428,2.9219537,17.455864,12.132422,124.541885,-0.023120059
0.24400517,0.6688136,3.3192306,17.56305,12.155515,123.49962,0.00475551
0.7038095,0.28458047,1.445809,9.280424,6.176294,62.3887,-0.04724125
0.9325777,1.5543537,7.033778,26.752178,9.675311,61.610863,0.038067207
1.3987533,0.38504225,5.732052,23.137032,8.813623,61.581264,-0.018539304
1.9892963,1.2355175,7.191029,27.080303,8.379998,46.764706,0.030275686
0.6648443,-0.03493303,2.0415628,8.68803,4.326916,36.17439,0.00062012207
0.7957151,0.8810774,7.3498755,24.967594,9.493024,65.066986,0.0038568433
2.8526258,0.23814332,13.015218,38.87492,9.105246,32.99344,0.13677415
0.32891324,0.3898974,1.7435267,8.91727,6.6069427,67.774826,-0.01569485
1.9404417,0.17377743,0.90149546,12.020438,19.404648,253.82843,-0.103011474
1.7627959,0.7001257,2.556018,20.812387,25.01704,309.87454,-0.08472038
0.36992872,0.3545313,1.1015073,6.29216,4.4702344,42.62198,-0.023152051
0.71789336,0.6154811,2.2817457,16.167793,17.050724,203.4986,-0.037308387
0.650931,0.22560504,2.993309,17.431015,14.905915,165.64816,-0.058595307
0.48756698,0.871784,6.201873,20.235239,10.289765,75.25284,0.039607182
2.0553563,-1.2491074,6.828304,18.824451,6.0497746,12.473349,0.14863677
1.284783,0.5550629,2.2520528,16.821062,18.681286,228.16028,-0.09483696
0.554757,-0.010708809,2.3164725,8.714129,3.4976215,19.37188,0.036710013
0.43478402,0.32881975,1.4070953,8.422498,5.54401,56.272884,-0.025340507
0.40292048,0.09861809,1.9725037,8.043225,4.0793757,32.75791,0.0042887554
1.0086694,1.0019462,3.2758307,18.559738,7.5537224,58.778385,0.04682333
1.4467658,-0.24651214,3.0730844,12.644543,12.1628065,131.51534,0.057761714
1.267562,-0.6515577,4.4590225,12.894091,5.4402304,21.982513,0.08040881
0.7554991,0.2497947,3.1359305,12.05785,5.325571,41.902367,-0.0011441763
0.57619774,0.12603427,2.1870868,11.94088,7.1619377,72.74086,-0.011656256
0.7381228,0.053368986,1.8273816,9.525395,4.636854,43.636856,0.031704545
1.3341382,0.77869415,2.0977983,17.361128,22.779285,284.27847,-0.045943446
0.6796974,0.15131712,1.1539237,8.269139,7.8797603,92.62692,-0.021232916
2.9469054,-2.3729289,19.934433,53.466557,8.761184,7.9102936,0.30385035
0.86564815,0.07535002,2.5176146,10.963037,4.1858997,28.721397,0.049503982
0.7925292,0.110850096,1.0556579,8.403392,8.109222,97.991104,-0.036391065
1.1306152,-0.15482357,4.3163977,17.533716,8.12239,68.12691,0.09933256
-0.06546676,0.9436346,4.442643,19.653082,11.563033,108.01285,0.015170326
1.6483346,-0.85003245,7.4335337,20.15561,6.6898293,24.84783,0.0711445
3.2829893,-1.0244111,17.573675,52.486145,9.956681,17.001719,0.31850657
0.6626204,1.1541972,3.4731956,16.96937,7.7176437,60.167477,0.004315096
1.841424,1.5415208,7.6645036,28.647886,10.270946,57.646782,0.05397813
1.58311,0.46596363,2.0241997,17.290302,21.365982,269.55826,-0.10870707
3.683361,-1.0177927,15.4854355,48.623432,10.537761,19.714409,0.30794728
0.62071526,0.017958134,1.6654444,8.144778,4.745499,43.899967,0.0037413053
0.19589904,1.3342242,4.8948107,25.585297,13.7690325,124.201416,0.0042566266
2.7893286,-1.7768168,10.298253,30.009958,9.268554,39.82082,0.17011987
1.576566,2.8451693,10.612877,40.676426,15.329985,105.874664,-0.02339338
2.4561205,0.020137966,9.717302,31.22892,7.6751666,21.844734,0.16783655
1.737339,0.14124234,4.2096643,20.561333,7.9403596,56.73278,0.114873044
1.6000236,1.1793618,4.098833,22.99472,8.045608,46.863132,0.08225415
1.3857229,-0.41259816,3.8410401,13.375977,8.7326355,77.59639,0.042183846
